Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.56264	6	0	25	LastDelay	0.0626352	62635.2	1	3
2.56264	6	0	25	FullDelay	0.0626352	62635.2	1	3
2.56264	7	0	25	LastDelay	0.0626352	62635.2	1	3
2.56264	7	0	25	FullDelay	0.0626352	62635.2	1	3
2.56264	8	0	25	LastDelay	0.0626352	62635.2	1	3
2.56264	8	0	25	FullDelay	0.0626352	62635.2	1	3
2.56264	9	0	25	LastDelay	0.0626352	62635.2	1	3
2.56264	9	0	25	FullDelay	0.0626352	62635.2	1	3
2.56764	10	0	25	LastDelay	0.0676352	67635.2	1	3
2.56764	10	0	25	FullDelay	0.0676352	67635.2	1	3
2.56764	11	0	25	LastDelay	0.0676352	67635.2	1	3
2.56764	11	0	25	FullDelay	0.0676352	67635.2	1	3
2.66264	6	0	26	LastDelay	0.0626352	62635.2	1	3
2.66264	6	0	26	FullDelay	0.0626352	62635.2	1	3
2.66264	7	0	26	LastDelay	0.0626352	62635.2	1	3
2.66264	7	0	26	FullDelay	0.0626352	62635.2	1	3
2.66264	8	0	26	LastDelay	0.0626352	62635.2	1	3
2.66264	8	0	26	FullDelay	0.0626352	62635.2	1	3
2.66264	9	0	26	LastDelay	0.0626352	62635.2	1	3
2.66264	9	0	26	FullDelay	0.0626352	62635.2	1	3
2.66764	10	0	26	LastDelay	0.0676352	67635.2	1	3
2.66764	10	0	26	FullDelay	0.0676352	67635.2	1	3
2.66764	11	0	26	LastDelay	0.0676352	67635.2	1	3
2.66764	11	0	26	FullDelay	0.0676352	67635.2	1	3
2.76264	6	0	27	LastDelay	0.0626352	62635.2	1	3
2.76264	6	0	27	FullDelay	0.0626352	62635.2	1	3
2.76264	7	0	27	LastDelay	0.0626352	62635.2	1	3
2.76264	7	0	27	FullDelay	0.0626352	62635.2	1	3
2.76264	8	0	27	LastDelay	0.0626352	62635.2	1	3
2.76264	8	0	27	FullDelay	0.0626352	62635.2	1	3
2.76264	9	0	27	LastDelay	0.0626352	62635.2	1	3
2.76264	9	0	27	FullDelay	0.0626352	62635.2	1	3
2.76764	10	0	27	LastDelay	0.0676352	67635.2	1	3
2.76764	10	0	27	FullDelay	0.0676352	67635.2	1	3
2.76764	11	0	27	LastDelay	0.0676352	67635.2	1	3
2.76764	11	0	27	FullDelay	0.0676352	67635.2	1	3
2.86264	6	0	28	LastDelay	0.0626352	62635.2	1	3
2.86264	6	0	28	FullDelay	0.0626352	62635.2	1	3
2.86264	7	0	28	LastDelay	0.0626352	62635.2	1	3
2.86264	7	0	28	FullDelay	0.0626352	62635.2	1	3
2.86264	8	0	28	LastDelay	0.0626352	62635.2	1	3
2.86264	8	0	28	FullDelay	0.0626352	62635.2	1	3
2.86264	9	0	28	LastDelay	0.0626352	62635.2	1	3
2.86264	9	0	28	FullDelay	0.0626352	62635.2	1	3
2.86764	10	0	28	LastDelay	0.0676352	67635.2	1	3
2.86764	10	0	28	FullDelay	0.0676352	67635.2	1	3
